DATE,VaR_MC_95
2018-07-09,-0.00795911977572512
2018-07-10,-0.00796402934661285
2018-07-11,-0.00808440904717524
2018-07-12,-0.008102662068409799
2018-07-13,-0.008022609496260002
2018-07-16,-0.008026358136927371
2018-07-17,-0.008052024802183195
2018-07-18,-0.008038871971544109
2018-07-19,-0.008064873703610646
2018-07-20,-0.008030813733235267
2018-07-23,-0.008140473658114473
2018-07-24,-0.008125916858964194
2018-07-25,-0.008056242477100236
2018-07-26,-0.008134700720403341
2018-07-27,-0.00810744174166759
2018-07-30,-0.008078932638209007
2018-07-31,-0.008105207194029846
2018-08-01,-0.008124236306654273
2018-08-02,-0.008138869211840353
2018-08-03,-0.00809868844575396
2018-08-06,-0.008155554074844027
2018-08-07,-0.008138095242543116
2018-08-08,-0.008137394023517132
2018-08-09,-0.008079888741816815
2018-08-10,-0.008123781308024502
2018-08-13,-0.008145341155380455
2018-08-14,-0.008130837358033749
2018-08-15,-0.00813763042044211
2018-08-16,-0.008116720652591152
2018-08-17,-0.008173869982505957
2018-08-20,-0.008128986839572748
2018-08-21,-0.008058362627642679
2018-08-22,-0.00811029232229483
2018-08-23,-0.008052550684638542
2018-08-24,-0.008101258878505126
2018-08-27,-0.008043046922471288
2018-08-28,-0.008084063865852757
2018-08-29,-0.008085761973956437
2018-08-30,-0.008054962762022487
2018-08-31,-0.008128446652319783
2018-09-04,-0.008147185813540467
2018-09-05,-0.008154602493528522
2018-09-06,-0.008085063512326294
2018-09-07,-0.00821833321570157
2018-09-10,-0.00820510001542521
2018-09-11,-0.008104585564654803
2018-09-12,-0.008174588041023197
2018-09-13,-0.008194441625561343
2018-09-14,-0.008077591934494668
2018-09-17,-0.008151097791840433
2018-09-18,-0.008152684857304535
2018-09-19,-0.008170231467212371
2018-09-20,-0.008175882686934248
2018-09-21,-0.008093998806178719
2018-09-24,-0.008123650776406336
2018-09-25,-0.008167516922222938
2018-09-26,-0.00812135307470999
2018-09-27,-0.008133372101514652
2018-09-28,-0.008137469113249954
2018-10-01,-0.008109986296962421
2018-10-02,-0.008151788910533034
2018-10-03,-0.008171229546184492
2018-10-04,-0.00815847247040587
2018-10-05,-0.008183625175560467
2018-10-09,-0.008231010786766347
2018-10-10,-0.008185159785336753
2018-10-11,-0.008465802889480206
2018-10-12,-0.00862180854251376
2018-10-15,-0.008659991488534344
2018-10-16,-0.008727371378920675
2018-10-17,-0.00877072381831566
2018-10-18,-0.00875286295175862
2018-10-19,-0.00882916500468254
2018-10-22,-0.008837779661949872
2018-10-23,-0.008890487556344265
2018-10-24,-0.008855624895089122
2018-10-25,-0.009224386727740466
2018-10-26,-0.009256946621199092
2018-10-29,-0.00936859698371514
2018-10-30,-0.009348898335602302
2018-10-31,-0.009416071473539843
2018-11-01,-0.00938474079053868
2018-11-02,-0.009427954001312286
2018-11-05,-0.009477731839685047
2018-11-06,-0.009459562514584017
2018-11-07,-0.009439619749402117
2018-11-08,-0.009478524743499356
2018-11-09,-0.009509264931710788
2018-11-13,-0.009573034643862005
2018-11-14,-0.009712633326681973
2018-11-15,-0.009783789465964553
2018-11-16,-0.009738986413402791
2018-11-19,-0.00981373175941541
2018-11-20,-0.009815789465839678
2018-11-21,-0.009977941784370711
2018-11-23,-0.009898285345828687
2018-11-26,-0.009994098841305728
2018-11-27,-0.010052814666470603
2018-11-28,-0.009999836693111592
2018-11-29,-0.010058375218214888
2018-11-30,-0.010003865734464667
2018-12-03,-0.010046735207137657
2018-12-04,-0.010049104703723282
2018-12-06,-0.010322667388925568
2018-12-07,-0.010378183284360996
2018-12-10,-0.010478444234568635
2018-12-11,-0.010529499219406168
2018-12-12,-0.010517254333408907
2018-12-13,-0.010478938463730755
2018-12-14,-0.010599290141295967
2018-12-17,-0.010604370299105877
2018-12-18,-0.01073310208193457
2018-12-19,-0.010696114259141468
2018-12-20,-0.01073808053865629
2018-12-21,-0.010962690825843226
2018-12-26,-0.01105500459230196
2018-12-27,-0.011058481089091443
2018-12-28,-0.011087780301606455
2018-12-31,-0.011031439541704158
2019-01-02,-0.01106113531229572
2019-01-03,-0.011035244943804666
2019-01-04,-0.011197370817443424
2019-01-07,-0.011350225719769895
2019-01-08,-0.011380451001702192
2019-01-09,-0.011351299322951423
2019-01-10,-0.011317100856338797
2019-01-11,-0.011366062956619814
2019-01-15,-0.011393718478715077
2019-01-16,-0.011223968143781272
2019-01-17,-0.011364080045879587
2019-01-18,-0.011342895217148019
2019-01-22,-0.01146134775227194
2019-01-23,-0.011393687262635479
2019-01-24,-0.011345450317294578
2019-01-25,-0.011415695468013586
2019-01-28,-0.011370704488085151
2019-01-29,-0.011386986098076694
2019-01-30,-0.011471905414323875
2019-01-31,-0.01143570267955471
2019-02-01,-0.011549298240858097
2019-02-04,-0.011431225624688249
2019-02-05,-0.011364051298281306
2019-02-06,-0.01133813308821673
2019-02-07,-0.01140951935526401
2019-02-08,-0.0112957521602923
2019-02-11,-0.010949476493625206
2019-02-12,-0.01082889640405213
2019-02-13,-0.010770186398546806
2019-02-14,-0.010448885657801386
2019-02-15,-0.010456662738724759
2019-02-19,-0.010371075688524311
2019-02-21,-0.010481752070704346
2019-02-22,-0.010444419830177475
2019-02-25,-0.010426367156929293
2019-02-26,-0.010405758076066989
2019-02-27,-0.010355595342526235
2019-02-28,-0.010308740808812921
2019-03-01,-0.010337770364220358
2019-03-04,-0.010346079053074532
2019-03-05,-0.010304190233215622
2019-03-06,-0.010241403485054746
2019-03-07,-0.010197124894680972
2019-03-08,-0.010219228827553457
2019-03-11,-0.01025946552993368
2019-03-12,-0.010200355570024524
2019-03-13,-0.010191996770045763
2019-03-14,-0.010196319733172116
2019-03-15,-0.010261301587844437
2019-03-18,-0.01023682631202251
2019-03-19,-0.010139574240974742
2019-03-20,-0.010137462819496679
2019-03-21,-0.010128242273141049
2019-03-22,-0.010146920346310716
2019-03-25,-0.010341843337995316
2019-03-26,-0.010224669199409873
2019-03-27,-0.010204704090412912
2019-03-28,-0.010229537493214452
2019-03-29,-0.010150883556609154
2019-04-01,-0.009966141437045864
2019-04-02,-0.009871204535757077
2019-04-03,-0.00978810636267707
2019-04-04,-0.009691067242747087
2019-04-05,-0.009648407349151823
2019-04-08,-0.009496855665952672
2019-04-09,-0.009627389281721209
2019-04-10,-0.009556399770704816
2019-04-11,-0.009516101948359362
2019-04-12,-0.009536119170517825
2019-04-15,-0.009470259527545913
2019-04-16,-0.009455356886941166
2019-04-17,-0.009438611476293742
2019-04-18,-0.009447756099917578
2019-04-22,-0.009455578676831547
2019-04-23,-0.009423385201501584
2019-04-24,-0.009413086925575886
2019-04-25,-0.009425646669841482
2019-04-26,-0.009337345592968317
2019-04-29,-0.00929647698797766
2019-04-30,-0.009382649480822399
2019-05-01,-0.009241371709627631
2019-05-02,-0.009264440672513015
2019-05-03,-0.009254292558186135
2019-05-06,-0.009319861145522594
2019-05-07,-0.009252576638138318
2019-05-08,-0.009361216154874874
2019-05-09,-0.009351501379763134
2019-05-10,-0.009319841954056544
2019-05-13,-0.009306118536589391
2019-05-14,-0.009558503622379668
2019-05-15,-0.009487866056048535
2019-05-16,-0.00951983055923234
2019-05-17,-0.009445795255467595
2019-05-20,-0.009518652639527201
2019-05-21,-0.00957172897470391
2019-05-22,-0.009409955613396422
2019-05-23,-0.00944671828364692
2019-05-24,-0.009530096615976707
2019-05-28,-0.009504209895985327
2019-05-29,-0.009474982285348411
2019-05-30,-0.009681501474291762
2019-05-31,-0.009602960161403211
2019-06-03,-0.00958934367247635
2019-06-04,-0.009626341107015907
2019-06-05,-0.009531138910393538
2019-06-06,-0.009540054089341624
2019-06-07,-0.009534572799949492
2019-06-10,-0.009447257176907236
2019-06-11,-0.009517208261056025
2019-06-12,-0.009497088270531544
2019-06-13,-0.009480325492091837
2019-06-14,-0.009439633888440756
2019-06-17,-0.009524546403949698
2019-06-18,-0.009491833149109096
2019-06-19,-0.009517835383988487
2019-06-20,-0.009535326572514378
2019-06-21,-0.009443800506936967
2019-06-24,-0.009451980869492041
2019-06-25,-0.009454460408573978
2019-06-26,-0.00949303323483022
2019-06-27,-0.009470088194032457
2019-06-28,-0.009463118999687036
2019-07-01,-0.009446516746779949
2019-07-02,-0.009349789911300624
2019-07-03,-0.009447729547166696
2019-07-05,-0.00927482542696886
2019-07-08,-0.009294143294537023
2019-07-09,-0.009370692887006692
2019-07-10,-0.009372746199025154
2019-07-11,-0.00941141238738361
2019-07-12,-0.009332730712478643
2019-07-15,-0.009287034367721382
2019-07-16,-0.009376386726826818
2019-07-17,-0.009322855645565774
2019-07-18,-0.009336583106684207
2019-07-19,-0.00938229480750827
2019-07-22,-0.009347051510125397
2019-07-23,-0.009381264479248972
2019-07-24,-0.009344883344985715
2019-07-25,-0.009328714443432218
2019-07-26,-0.00938542072064127
2019-07-29,-0.009339318555045094
2019-07-30,-0.009379704076511827
2019-07-31,-0.009380301220399425
2019-08-01,-0.009439978961926594
2019-08-02,-0.009542118803657866
2019-08-05,-0.009512411327288977
2019-08-06,-0.00972112218679342
2019-08-07,-0.00972369276325885
2019-08-08,-0.009715395662146447
2019-08-09,-0.009732033332130316
2019-08-12,-0.009721299702725835
2019-08-13,-0.009844194707191722
2019-08-14,-0.009782394702859923
2019-08-15,-0.010054135179873835
2019-08-16,-0.010030077753502937
2019-08-19,-0.009991550903179582
2019-08-20,-0.009936193064383892
2019-08-21,-0.010011573292214209
2019-08-22,-0.010040294927220092
2019-08-23,-0.009981576425334699
2019-08-26,-0.010152670978597891
2019-08-27,-0.010099073461724093
2019-08-28,-0.010185747466651063
2019-08-29,-0.010154796981684965
2019-08-30,-0.010133088068436947
2019-09-03,-0.010188017503628511
2019-09-04,-0.010165354464345357
2019-09-05,-0.010218771320820089
2019-09-06,-0.010179892703174317
2019-09-09,-0.010172142165838746
2019-09-10,-0.010141082784684811
2019-09-11,-0.010195290135910256
2019-09-12,-0.010177942352095251
2019-09-13,-0.010071906656755076
2019-09-16,-0.010062775777031886
2019-09-17,-0.010116679544041968
2019-09-18,-0.010113229446127454
2019-09-19,-0.010124472660073698
2019-09-20,-0.010176483395804577
2019-09-23,-0.010169589059266146
2019-09-24,-0.010162505002013569
2019-09-25,-0.010252389136906752
2019-09-26,-0.01024440526102275
2019-09-27,-0.01026533527914104
2019-09-30,-0.010227655725117139
2019-10-01,-0.010247121662693289
2019-10-02,-0.010269795505341505
2019-10-03,-0.010432201128961155
2019-10-04,-0.010387704924368054
2019-10-07,-0.010365894204699307
2019-10-08,-0.01034736446697507
2019-10-09,-0.010455996438431437
2019-10-10,-0.010421319096892341
2019-10-11,-0.01044134977330822
2019-10-15,-0.010417604412081005
2019-10-16,-0.01036565048089858
2019-10-17,-0.010101062540791239
2019-10-18,-0.010032159499136311
2019-10-21,-0.010093763033255616
2019-10-22,-0.010009899820586213
2019-10-23,-0.009981745430100525
2019-10-24,-0.009953126639080958
2019-10-25,-0.009799862115990364
2019-10-28,-0.009891071553598323
2019-10-29,-0.009924958484592742
2019-10-30,-0.009771343586312813
2019-10-31,-0.009425710802711392
2019-11-01,-0.00945161208775677
2019-11-04,-0.009302258585663133
2019-11-05,-0.009261797601994881
2019-11-06,-0.00924626099382681
2019-11-07,-0.009314452802328154
2019-11-08,-0.009318397127123632
2019-11-12,-0.009267043744236352
2019-11-13,-0.00926354342035211
2019-11-14,-0.009289568348913807
2019-11-15,-0.009158663081754028
2019-11-18,-0.009234815218890462
2019-11-19,-0.00910930730691739
2019-11-20,-0.008906632751045538
2019-11-21,-0.008941260575468714
2019-11-22,-0.008942938242571457
2019-11-25,-0.008926126517773912
2019-11-26,-0.008778308701062935
2019-11-27,-0.008783610082241584
2019-11-29,-0.008660974333483734
2019-12-02,-0.008617437150980291
2019-12-03,-0.008638520526487338
2019-12-04,-0.008735807997163577
2019-12-05,-0.008601527554642958
2019-12-06,-0.008534776670572066
2019-12-09,-0.008604535678532354
2019-12-10,-0.008630771460520022
2019-12-11,-0.008289970709446063
2019-12-12,-0.00827256400305303
2019-12-13,-0.008034772923143644
2019-12-16,-0.008053708020305358
2019-12-17,-0.008048566521264088
2019-12-18,-0.008075910544233542
2019-12-19,-0.00808947229798101
2019-12-20,-0.00785369574809002
2019-12-23,-0.007746285736880796
2019-12-24,-0.0077393951039277245
2019-12-26,-0.007695061137963186
2019-12-27,-0.007554383059886916
2019-12-30,-0.0074008181722336214
2019-12-31,-0.007309998982410351
2020-01-02,-0.007331472775315238
2020-01-03,-0.007305273426441279
2020-01-06,-0.007393598667772127
2020-01-07,-0.007319886933734364
2020-01-08,-0.007146575530251088
2020-01-09,-0.007037183678128127
2020-01-10,-0.006912907397924457
2020-01-13,-0.006989648679676489
2020-01-14,-0.00700339933977791
2020-01-15,-0.006974646445105262
2020-01-16,-0.006943323460270594
2020-01-17,-0.006903074963817281
2020-01-21,-0.006981103954919203
2020-01-22,-0.006954308884906949
2020-01-23,-0.00702819015173094
2020-01-24,-0.006887850618948874
2020-01-27,-0.007014139300009789
2020-01-28,-0.007051847928505872
2020-01-29,-0.007031524669978763
2020-01-30,-0.007059857866226586
2020-01-31,-0.006999564427473846
2020-02-03,-0.007100629153926284
2020-02-04,-0.007022144621157284
2020-02-05,-0.0070261886128373694
2020-02-06,-0.007112310512390922
2020-02-07,-0.007105702041653057
2020-02-10,-0.0070562715042380595
2020-02-11,-0.0070457642789294355
2020-02-12,-0.007025890319114402
2020-02-13,-0.007013928433925605
2020-02-14,-0.007053392632339329
2020-02-18,-0.007041068579822001
2020-02-19,-0.00707243499144355
2020-02-20,-0.007022561353258274
2020-02-21,-0.007014448208782635
2020-02-24,-0.007069416118336252
2020-02-25,-0.007521022616277611
2020-02-26,-0.007810816766360307
2020-02-27,-0.0077933697733207595
2020-02-28,-0.008259199413638809
2020-03-02,-0.008269498710664739
2020-03-03,-0.008876840407805
2020-03-04,-0.009075039828964307
2020-03-05,-0.009260847165059231
2020-03-06,-0.00948894276854354
2020-03-09,-0.009458064211411174
2020-03-10,-0.010710276840167144
2020-03-11,-0.010849449036265604
2020-03-12,-0.011549417478154616
2020-03-13,-0.013798886208346938
2020-03-16,-0.014660185313594143
2020-03-17,-0.01684286495632166
2020-03-18,-0.017095170283901194
2020-03-19,-0.017626311044356434
2020-03-20,-0.017692522132290868
2020-03-23,-0.017936674871962276
2020-03-24,-0.017984617855550528
2020-03-25,-0.018701386044197712
2020-03-26,-0.018738394077614476
2020-03-27,-0.01899022065233783
2020-03-30,-0.01919309194211877
2020-03-31,-0.019259614181318455
2020-04-01,-0.0193592584540737
2020-04-02,-0.01969844486032318
2020-04-03,-0.01976083324281876
2020-04-06,-0.019781582422234073
2020-04-07,-0.01993681417706774
2020-04-08,-0.019967422385208263
2020-04-09,-0.02011877256698216
2020-04-13,-0.02021090514279485
2020-04-14,-0.020258043977788832
2020-04-15,-0.020081808491082653
2020-04-16,-0.020425299862552045
2020-04-17,-0.02027478707064259
2020-04-20,-0.020366307539172963
2020-04-21,-0.020495818043602725
2020-04-22,-0.0207341683079338
2020-04-23,-0.02060932206270906
2020-04-24,-0.02072913584322602
2020-04-27,-0.02059207904696667
2020-04-28,-0.020552849582537207
2020-04-29,-0.02058518249089864
2020-04-30,-0.020555462310534477
2020-05-01,-0.02065836563094461
2020-05-04,-0.020596287674041498
2020-05-05,-0.020685599059362767
2020-05-06,-0.0205114660336732
2020-05-07,-0.020618586736160776
2020-05-08,-0.020561665777623646
2020-05-11,-0.02054619108504577
2020-05-12,-0.020634506899993733
2020-05-13,-0.020503599066836076
2020-05-14,-0.020614651048277827
2020-05-15,-0.020658196317672718
2020-05-18,-0.020724253948758167
2020-05-19,-0.020900180942341653
2020-05-20,-0.02067700898380373
2020-05-21,-0.02064604217315623
2020-05-22,-0.020671921805597498
2020-05-26,-0.020679191784663525
2020-05-27,-0.020600786301385135
2020-05-28,-0.020776406728428197
2020-05-29,-0.020645533572618394
2020-06-01,-0.020669454619660396
2020-06-02,-0.02056076894525293
2020-06-03,-0.020602620492234512
2020-06-04,-0.020619703600853793
2020-06-05,-0.020649765401717243
2020-06-08,-0.02044645276861952
2020-06-09,-0.020428902119074794
2020-06-10,-0.02044854587109612
2020-06-11,-0.020438849682224185
2020-06-12,-0.020922061642710262
2020-06-15,-0.020964736496758566
2020-06-16,-0.02106155815921794
2020-06-17,-0.021002196866551002
2020-06-18,-0.02107465870376197
2020-06-19,-0.021175892289149904
2020-06-22,-0.020989740753228694
2020-06-23,-0.021077264429219356
2020-06-24,-0.021023841130254985
2020-06-25,-0.02099170045033821
2020-06-26,-0.021220418360498008
2020-06-29,-0.021177411276359474
2020-06-30,-0.021227151371668862
2020-07-01,-0.021191822467411057
2020-07-02,-0.021396429401333024
2020-07-06,-0.021171387603755632
2020-07-07,-0.02140541040470547
2020-07-08,-0.02120859682335906
2020-07-09,-0.021294193117468975
2020-07-10,-0.02148075248360622
2020-07-13,-0.02133523528822496
2020-07-14,-0.021429450885417322
2020-07-15,-0.02129017394502386
2020-07-16,-0.02138591355017242
2020-07-17,-0.021368518927802217
2020-07-20,-0.021334311648118238
2020-07-21,-0.021317162524169833
2020-07-22,-0.021232662673073662
2020-07-23,-0.02113873763722333
2020-07-24,-0.02128893623717058
2020-07-27,-0.021133262672108164
2020-07-28,-0.02127949708063188
2020-07-29,-0.021223319006770276
2020-07-30,-0.021218329590746567
2020-07-31,-0.021371562014499367
2020-08-03,-0.021211892176520315
2020-08-04,-0.02096618580679966
2020-08-05,-0.02101095518740488
2020-08-06,-0.0210697798761891
2020-08-07,-0.020861303995145884
2020-08-10,-0.020922726490189152
2020-08-11,-0.021080553740935135
2020-08-12,-0.021032365035804995
2020-08-13,-0.02091204771304464
2020-08-14,-0.0206786305773317
2020-08-17,-0.020735101183522377
2020-08-18,-0.020880033154071973
2020-08-19,-0.02077129850837362
2020-08-20,-0.020720765648594503
2020-08-21,-0.020801432987807584
2020-08-24,-0.020840672829184764
2020-08-25,-0.020695058746702837
2020-08-26,-0.02067184052260845
2020-08-27,-0.020635369664946272
2020-08-28,-0.020742501329714422
2020-08-31,-0.02076358815359658
2020-09-01,-0.020769629910621045
2020-09-02,-0.020604068898442594
2020-09-03,-0.02069576968582696
2020-09-04,-0.020900552447381638
2020-09-08,-0.020930490104893323
2020-09-09,-0.021052177915261587
2020-09-10,-0.02105695847093048
2020-09-11,-0.021107366540906093
2020-09-14,-0.02114732513965553
