DATE,SP500_log,EURUSD_log
2016-05-06,0.0031696056255198523,0.0014895950180442415
2016-05-09,0.0007531895502368042,-0.0016649874590796367
2016-05-10,0.012406388310731433,-0.0014042480805000475
2016-05-11,-0.009607555492817648,0.005081044658973787
2016-05-12,-0.00016955023208444766,-0.0056081464896791285
2016-05-13,-0.008514374961630291,-0.007585817447539866
2016-05-16,0.009749011760057352,0.0030059257007191624
2016-05-17,-0.009455886999175739,0.0007941760840975888
2016-05-18,0.00020513622093808805,-0.005395139783595477
2016-05-19,-0.0037136112860127355,-0.005513575550385299
2016-05-20,0.006001445062372705,-0.0006244146315897348
2016-05-23,-0.002087622332874619,-0.0013393457067109762
2016-05-24,0.013588628383570183,-0.004208270525347793
2016-05-25,0.0069505391897537305,0.0008072111295297331
2016-05-26,-0.00021049408780701167,0.0026860075240925313
2016-05-27,0.004277713748401147,-0.003941950992316466
2016-05-31,-0.0010009486014519232,-0.00044893378980717907
2016-06-01,0.0011295693348150856,0.0026905845827902694
2016-06-02,0.0028207287425610055,-0.0007167816810786847
2016-06-03,-0.002916001771314822,0.01538697142887244
2016-06-06,0.004885314358638568,0.0021160297086195118
2016-06-07,0.0012886294463136218,-0.0003523608211227592
2016-06-08,0.003303991188786806,0.004395611473037908
2016-06-09,-0.0017191710652795132,-0.006247545509098121
2016-06-10,-0.009217574255820173,-0.004245915268568233
2016-06-13,-0.008148294359401813,8.864069500113011e-05
2016-06-14,-0.00180050982836035,-0.006759186174691586
2016-06-15,-0.0018423761246134855,0.002940523393037091
2016-06-16,0.0031280978105988734,-0.0072331431127934265
2016-06-17,-0.0032632746994190635,0.008744590388751456
2016-06-20,0.005791368633679743,0.005493058908244066
2016-06-21,0.0027084373542945453,-0.004960151887905159
2016-06-22,-0.0016529523329488472,0.002128792714521534
2016-06-23,0.013275511311332405,0.00767910565535914
2016-06-24,-0.03658077723471934,-0.021957413549205985
2016-06-27,-0.01826224926163297,-0.00920999738179866
2016-06-28,0.0176141579169895,0.0027176391397683063
2016-06-29,0.01688921675245215,0.005683114840406696
2016-06-30,0.013473821400287618,-0.007675327760477172
2016-07-01,0.0019467806929598444,0.01019082634683146
2016-07-05,-0.006871075583428663,-0.005849285518694415
2016-07-06,0.005338719739026071,-0.00027079478434219046
2016-07-07,-0.0008719206389974177,-0.0010839130317826663
2016-07-08,0.015138185866623861,-0.0024431084857035523
2016-07-11,0.003402814586803249,0.0006339718547710022
2016-07-12,0.006984851096364438,0.0026221815286947905
2016-07-13,0.00013474052016275426,0.003425587051267229
2016-07-14,0.005245391042533612,-0.00027001485245727557
2016-07-15,-0.0009293745423876834,-0.004511014506362295
2016-07-18,0.0023795068786033225,0.0015360292154923652
2016-07-19,-0.0014362676143070065,-0.005613414468425609
2016-07-20,0.0042612128673701335,-0.000635756799035012
2016-07-21,-0.0036190247858399653,0.0008173273850990113
2016-07-22,0.004543577237250907,-0.0043668191663404025
2016-07-25,-0.0030159962634030003,0.0010934938213712896
2016-07-26,0.00032275466775932843,0.0003642323842852495
2016-07-27,-0.0011993285198676762,0.0003640997673573854
2016-07-28,0.0016049295062452703,0.00960065340001539
2016-07-29,0.0016299621902952422,0.006648124386973833
2016-08-01,-0.0012705897060663312,0.0007160759346438672
2016-08-02,-0.006381913907791874,0.00437481167365739
2016-08-03,0.0031290382452996857,-0.004911820547208718
2016-08-04,0.00021256735230357668,-0.003228123319793342
2016-08-05,0.00856664360432463,-0.004861808442178169
2016-08-08,-0.0009074743505047164,-0.00018052170822581792
2016-08-09,0.0003896732066463202,0.002884444040626503
2016-08-10,-0.0028687970506289257,0.005475530937172732
2016-08-11,0.004723392742399634,-0.00026858856869458616
2016-08-12,-0.0007963678724891165,0.0003581020629135862
2016-08-15,0.0027890832400516256,0.0024138405176260353
2016-08-16,-0.0054941419708265955,0.006940764649594204
2016-08-17,0.0018668145969237696,-0.0012422361845910571
2016-08-18,0.0021971793405895896,0.006284040681867921
2016-08-19,-0.0014413542987100584,-0.0007060900558142235
2016-08-22,-0.0005633790063612297,-0.001060070770649352
2016-08-23,0.0019498626169790064,-0.000530457089620036
2016-08-24,-0.005254072980571481,-0.004609120019256082
2016-08-25,-0.0013661738453380294,0.001597869847295455
2016-08-26,-0.0015800957333464785,-0.003287284733617969
2016-08-29,0.005214500184160159,-0.004906562321311586
2016-08-30,-0.0019556990050680497,-0.0028658446983258683
2016-08-31,-0.0023786147623904054,-0.00035880875878312163
2016-09-01,-4.145736456113779e-05,0.004297231321823219
2016-09-02,0.004192300041961849,-0.0032211910458312537
2016-09-06,0.0029772423433708003,0.007055175502428788
2016-09-07,-0.00014636466783063686,8.898776424109674e-05
2016-09-08,-0.0022255507805430696,0.001600427122081421
2016-09-09,-0.024827747563078314,-0.003738322110607104
2016-09-12,0.014570396678017971,0.001425771048870969
2016-09-13,-0.014941739368126835,0.0010679958295315309
2016-09-14,-0.000587849405212359,0.0025762906800582473
2016-09-15,0.010058521089340135,-0.00222054538993156
2016-09-16,-0.0037793821611113664,-0.007676552916844992
2016-09-19,-1.869910337847447e-05,0.0017010613350236655
2016-09-20,0.0002991437033863788,-0.0006263702052583255
2016-09-21,0.010857950722306076,-0.0006267627908091156
2016-09-22,0.006478837490987623,0.005715832298280424
2016-09-23,-0.005753297289882613,-0.0005344735562827328
2016-09-26,-0.008624922689932854,0.004179084017565981
2016-09-27,0.006423572318235906,-0.005516519016979003
2016-09-28,0.0052824909853757054,-0.0007140307336569516
2016-09-29,-0.009365019283515956,0.003920874743236441
2016-09-30,0.007936329103087052,-0.0005337603542790749
2016-10-03,-0.0032659915807079186,-0.0024946556059378304
2016-10-04,-0.004967899838307758,0.00017839621847328866
2016-10-05,0.0042874907334568115,-0.0014280616493348235
2016-10-06,0.0004814257702057039,-0.0033998422298704973
2016-10-07,-0.0032587738683275704,-0.00017925965809407533
2016-10-11,-0.007929242773975493,-0.008461658192756117
2016-10-12,0.0011459550215575632,-0.004348620732196595
2016-10-13,-0.003104131264702985,0.0021766741770197365
2016-10-14,0.00020161621250175643,-0.004813159180735912
2016-10-17,-0.003042627268630379,0.0013645669617971738
2016-10-18,0.006141459963406811,-0.00027276446957328563
2016-10-19,0.002189599580657028,-0.0028229313469405903
2016-10-20,-0.0013766939590792353,-0.002922376509049274
2016-10-21,-8.406304733510687e-05,-0.006238552343476177
2016-10-24,0.0047385172845472385,0.002022617219833538
2016-10-25,-0.003804880140132455,0.00018367159570416793
2016-10-26,-0.0017419369788728072,0.0023846659012227893
2016-10-27,-0.002991246171217767,-0.0010999084518603952
2016-10-28,-0.0031130804936909326,0.0027475060785758843
2016-10-31,-0.0001222792860412358,0.002557546151117193
2016-11-01,-0.0068100511662960534,0.0072714372379283155
2016-11-02,-0.00654687039773644,0.00694917285925931
2016-11-03,-0.004433198871881832,-0.0022509350880694735
2016-11-04,-0.001667529568162566,0.0024307912036622093
2016-11-07,0.021980157782961814,-0.00749134781939559
2016-11-08,0.0037648601743320194,-0.00036245016707041545
2016-11-09,0.011016142751234132,-0.007459326864091291
2016-11-10,0.0019488592414451842,-0.006412039922414111
2016-11-14,-0.0015144242542777893,-0.014719080825724972
2016-11-15,0.0074529817276226176,0.0002797333227247582
2016-11-16,-0.00158353887400465,-0.002520421404263902
2016-11-17,0.004665388864814815,-0.004027165358436184
2016-11-18,-0.002389553027376295,-0.005269112680011883
2016-11-21,0.007433688411606853,-0.0002830589253224568
2016-11-22,0.0021630866034014736,0.001979731968780734
2016-11-23,0.000807684847182356,-0.005477395883364342
2016-11-25,0.0039066882037051285,0.003308913442147072
2016-11-28,-0.005268331826910543,-0.0017949086109319877
2016-11-29,0.0013344289127455414,0.004716544919420953
2016-11-30,-0.002656997068934635,-0.00452745538496327
2016-12-01,-0.003521731974758958,0.005280042438358325
2016-12-02,0.0003969856521291979,0.0030046970962638486
2016-12-05,0.0058044223683808216,0.005329855059598125
2016-12-06,0.0034050755798857375,-0.0005597015071485122
2016-12-07,0.013077306345682039,0.0038183981201909156
2016-12-08,0.0021570846729904334,-0.012439949040570416
2016-12-09,0.005921379481215525,-0.007937299537428302
2016-12-12,-0.0011380520171109239,0.006147463441886105
2016-12-13,0.006518478790004478,0.002730569937262234
2016-12-14,-0.008150321360078533,0.001972665145832939
2016-12-15,0.0038757077378476596,-0.026724047681271283
2016-12-16,-0.0017521740727583343,0.007776910205158724
2016-12-19,0.0019731900398514256,-0.001148325485038502
2016-12-20,0.003630921049278551,-0.0051838457257464875
2016-12-21,-0.0024603512457385653,0.003362962573729164
2016-12-22,-0.0018647241237848297,0.002586579973500821
2016-12-23,0.0012508980027710417,-0.0002870676063922477
2016-12-27,0.0022459178098379177,0.0008609557139652144
2016-12-28,-0.008391657636248401,-0.006619681677544446
2016-12-29,-0.0002933867970315136,0.009293480061946554
2016-12-30,-0.0046478652506068445,0.006274381264672288
2017-01-03,0.008450767046807911,-0.0129723299487999
2017-01-04,0.005705998372356855,0.005743841179252093
2017-01-05,-0.0007709676024811847,0.011578377425104761
2017-01-06,0.0035107977582784673,-0.0035920257924549545
2017-01-09,-0.003554871008026604,0.0015140048312150113
2017-01-10,0.0,-0.00037828636728781965
2017-01-11,0.00282556930401906,-0.0067385060181863925
2017-01-12,-0.00214705654265648,0.01559062145455415
2017-01-13,0.0018481528138047062,-0.0038513973679298857
2017-01-17,-0.0029719143156583245,0.006566627723888339
2017-01-18,0.0017622003864136812,-0.0012162606167902955
2017-01-19,-0.0036158590231882884,-0.004879889563722049
2017-01-23,0.0006668300868218582,0.010294896726862254
2017-01-24,0.006543088991933502,0.0008376379102076964
2017-01-25,0.007994031790009634,-0.0005583473065210643
2017-01-26,-0.0007355741836108801,-0.006818314370743414
2017-01-27,-0.0008668437196784661,0.0018726597232918325
2017-01-30,-0.006027656215802972,-0.0008422629293953339
2017-01-31,-0.0008903958463327385,0.010523962088892577
2017-02-01,0.0002983489915560355,-0.003340760345400102
2017-02-02,0.0005701254430369949,0.004081638319648456
2017-02-03,0.007238573675816557,-0.0009261832652447384
2017-02-06,-0.002117657077464753,-0.005668369960464404
2017-02-07,0.0002267949521675034,-0.0038280239080364814
2017-02-08,0.0006931502647968556,0.0016824006211521992
2017-02-09,0.005735978912330699,-0.004680341783515512
2017-02-10,0.003559715435258431,-0.0007508917191564906
2017-02-13,0.005232175748100871,-0.004422912211772875
2017-02-14,0.003999293774357182,-0.0024551475977453007
2017-02-15,0.004979922087050161,0.001889109846783074
2017-02-16,-0.0008644791200295176,0.005927476544999584
2017-02-17,0.0016771742275309119,-0.004324534331995423
2017-02-21,0.006029862181035704,-0.005953242245748133
2017-02-22,-0.0010828646208509895,0.00037903914032891495
2017-02-23,0.0004189031146829564,0.002932692135511675
2017-02-24,0.0014922378935534736,-0.0005669470056424266
2017-02-27,0.0010175023940541276,0.0041501663039247095
2017-02-28,-0.0025816606675474183,-0.0005649185725982191
2017-03-01,0.013581181939563836,-0.005098679726593999
2017-03-02,-0.0058771004764203,-0.004744292037629582
2017-03-03,0.0005036683953830516,0.0036077130177571645
2017-03-06,-0.003282598257417541,0.003216958020782466
2017-03-07,-0.002917555877758864,-0.0003779289538557883
2017-03-08,-0.0022868650550458714,-0.003312985187462898
2017-03-09,0.0007995177937872365,0.003690914141318685
2017-03-10,0.0032633480993077457,0.007622490207549968
2017-03-13,0.00036661912266134326,0.00028120167031616154
2017-03-14,-0.003384740682155033,-0.0023457669682191156
2017-03-15,0.008339854388317126,-0.0014101059915863341
2017-03-16,-0.0016279814951152382,0.010108659646521427
2017-03-17,-0.001315228474144621,0.00037243948288991134
2017-03-20,-0.002011903736902209,0.001116486904218641
2017-03-21,-0.012485615265953647,0.0051938532636306625
2017-03-22,0.00188813197147545,-0.0009254975209428101
2017-03-23,-0.0010608362855033045,-0.0012044287368821198
2017-03-24,-0.0008443605323889107,0.0017598300285821113
2017-03-27,-0.0010201534529525073,0.007008512641859564
2017-03-28,0.007225317380816645,-0.0027606532670483444
2017-03-29,0.0010848148191858569,-0.00888565639006707
2017-03-30,0.0029307365363928895,-0.002793037845884649
2017-03-31,-0.0022575567952728324,-0.002613892451674977
2017-04-03,-0.0016435249677560892,-0.004027542558478058
2017-04-04,0.0005594405740311779,0.0008443173258271638
2017-04-05,-0.0030595532989129127,-0.0002813599080693963
2017-04-06,0.0019276336842417722,-0.0009384385073094932
2017-04-07,-0.0008274931885733614,-0.0032914874311220747
2017-04-10,0.0006875040056906727,-0.0009424183149682426
2017-04-11,-0.001434958025354097,0.0007540056907648751
2017-04-12,-0.003766995820262467,-0.0002826855142498984
2017-04-13,-0.006838028476069099,0.0017889934624032633
2017-04-17,0.00857644056804569,0.0028182263838420125
2017-04-18,-0.00290757367184553,0.004305913233490895
2017-04-19,-0.0017178170006366042,9.340120494333506e-05
2017-04-20,0.007528779642538523,0.004751930674917972
2017-04-21,-0.003039625852145616,-0.005966827324511156
2017-04-24,0.010781752773837281,0.014113511892329098
2017-04-25,0.006072128106062107,0.00872085207578395
2017-04-26,-0.00048575605114247193,-0.006326523645810355
2017-04-27,0.000552738372021074,-0.0007361060325022046
2017-04-28,-0.0019149508153329291,0.002849397580242875
2017-05-01,0.0017307386358750435,0.001559132704523097
2017-05-02,0.0011884089692428136,-0.00018330125612677886
2017-05-03,-0.0012721529972957541,0.0009161704717795821
2017-05-04,0.0005818760433345327,0.004294793461312824
2017-05-05,0.00408035130033309,0.002640806524927444
2017-05-08,3.7510393509375765e-05,-0.006203267474564901
2017-05-09,-0.0010257908036239289,-0.004861725853686516
2017-05-10,0.0011299789591918902,-0.00018392495913537363
2017-05-11,-0.0021651757390083516,-0.00036795143456245393
2017-05-12,-0.0014795189665720563,0.005230569392476158
2017-05-15,0.004765073002474167,0.004839087279069426
2017-05-16,-0.0006870720384216807,0.00843504162271821
2017-05-17,-0.01834551314368625,0.005584090886002192
2017-05-18,0.003680063440703132,-0.0003593244738624667
2017-05-19,0.006744699024732498,0.005376357036380496
2017-05-22,0.00514684693721281,0.004102386918163388
2017-05-23,0.00183622590425737,-0.0033877183152957006
2017-05-24,0.0024860459084413127,-0.002056050427068939
2017-05-25,0.0044320390592464875,0.0038404905865125597
2017-05-26,0.00031050179408999626,-0.004288018005035796
2017-05-30,-0.001205286007825416,0.0011631549649420878
2017-05-31,-0.0004601312906201269,0.004728141195945896
2017-06-01,0.00754259171830006,-0.0019599115405163985
2017-06-02,0.0037008707032855424,0.004981330350204162
2017-06-05,-0.0012184192007356274,-0.0017761994012557819
2017-06-06,-0.0027829007381501205,0.0014212118220930778
2017-06-07,0.0015671051049044751,-0.0026664312305250694
2017-06-08,0.0002671088361100848,-0.001692424578910882
2017-06-09,-0.0008303258478185228,-0.0024099623392523774
2017-06-12,-0.0009791902303832095,0.0012503350740282124
2017-06-13,0.004501274608283941,-0.0008929369286943272
2017-06-14,-0.0009962549022444363,0.007387332780982723
2017-06-15,-0.0022421257837553104,-0.011146399231982575
2017-06-16,0.00028362322694394307,0.003759066450999672
2017-06-19,0.008312558992556568,-0.0030419635160028142
2017-06-20,-0.006719188389873109,-0.003231020581446532
2017-06-21,-0.0005828462764329325,0.0017065616931985544
2017-06-22,-0.00045584186772818,0.0004486115547849295
2017-06-23,0.001559678529930483,0.004296462033505332
2017-06-26,0.0003157439383918202,0.0
2017-06-27,-0.008105510111856201,0.00924615406508783
2017-06-28,0.008769477216597063,0.005647738273646882
2017-06-29,-0.008637220671771834,0.004915740235922517
2017-06-30,0.001532073698797482,-0.0007884017753214451
2017-07-03,0.0023081276913972876,-0.003863381747969174
2017-07-05,0.0014522119983846045,-0.002730918316194202
2017-07-06,-0.009412971248548743,0.006419015225852977
2017-07-07,0.00638274075695685,-0.0011401009785705065
2017-07-10,0.0009273360773855018,0.0
2017-07-11,-0.0007830273058416915,0.002979061171057472
2017-07-12,0.007279063026366936,-0.0016636753541767115
2017-07-13,0.0018727975574500866,-0.0022811029368395752
2017-07-14,0.004662640144143031,0.005867687720165619
2017-07-17,-5.2862612116695394e-05,0.001570543905410795
2017-07-18,0.0005975913588075912,0.009371814515533424
2017-07-19,0.005358270292070911,-0.0051957165723322965
2017-07-20,-0.00015361976712352472,0.010020816404089092
2017-07-21,-0.0003679748686383202,0.0018034269991507267
2017-07-24,-0.0010642496123316407,-0.0011160236381767754
2017-07-25,0.002918919243124604,0.001201820043359954
2017-07-26,0.0002825451687427182,-0.0020611481017401533
2017-07-27,-0.0009730985474882821,0.002061148101740097
2017-07-28,-0.0013420867417742238,0.008372539297554967
2017-07-31,-0.0007283910972737436,0.0061068892081794805
2017-08-01,0.002446101105449387,-0.0022857152808560626
2017-08-02,0.0004925392516085572,0.005240924929356629
2017-08-03,-0.0021859786914876496,0.001600606887360215
2017-08-04,0.001887254323046072,-0.010662705744040069
2017-08-07,0.0016459116133836385,0.0028884566849896147
2017-08-08,-0.00241735609047731,-0.005444042026802229
2017-08-09,-0.00036371425392981165,0.0020449904877276478
2017-08-10,-0.014580194485226952,0.0002553300154302287
2017-08-11,0.001274713106023881,0.005092957277906315
2017-08-14,0.00999364360375926,-0.0021189142139885334
2017-08-15,-0.0004989402693533612,-0.004251345575041065
2017-08-16,0.0014190955851406412,-0.002815821648051557
2017-08-17,-0.015557302982010086,0.0028158216480516007
2017-08-18,-0.001837069773336156,0.0010219724956931895
2017-08-21,0.0011619475876316547,0.0056022555486697516
2017-08-22,0.009891739536413192,-0.004411272847279334
2017-08-23,-0.003459582133507087,0.0033950125972127734
2017-08-24,-0.0020765887523938203,-8.473499136535509e-05
2017-08-25,0.001671439670407706,0.006166862204872033
2017-08-28,0.0004869774552017658,0.008302978886222934
2017-08-29,0.0008424428066569343,0.004333701257118351
2017-08-30,0.004604515985119675,-0.008183078395292729
2017-08-31,0.005704748858195643,-0.0027706663121301323
2017-09-01,0.0019805188155972674,-0.0013461216907334854
2017-09-05,-0.007579478568344627,0.0027743933050953717
2017-09-06,0.0031238663821462308,0.002682989787525801
2017-09-07,-0.0001784758170006678,0.007091932439992933
2017-09-08,-0.0014898927557054817,0.0010802277837991194
2017-09-11,0.010780904250841916,-0.006415352142380357
2017-09-12,0.0033583535924836664,0.0003342804644198897
2017-09-13,0.0007567795189854543,-0.005866102466407624
2017-09-14,-0.0011013239025146775,-0.0010090818212449462
2017-09-15,0.0018455323152087293,0.006122896042201328
2017-09-18,0.001454807314799407,-0.0017575432402122911
2017-09-19,0.0011096653781502376,0.0035120029408451194
2017-09-20,0.0006341116368564334,0.0015013765435981
2017-09-21,-0.0030506088934585734,-0.004343474920787034
2017-09-22,0.000647634756646368,0.0019234795811190603
2017-09-25,-0.002224499204924677,-0.009823344179914692
2017-09-26,7.209372186979258e-05,-0.00677279934009244
2017-09-27,0.0040768420216074665,-0.002125941529477377
2017-09-28,0.0012038828664962132,0.0024656731447713787
2017-09-29,0.0036982437735080622,0.003137057979862388
2017-10-02,0.0038665151329828713,-0.00577300185550666
2017-10-03,0.0021565266962995347,0.0011912867304024102
2017-10-04,0.0012459783329185144,8.503762920206494e-05
2017-10-05,0.005630873397280621,-0.00460241160145159
2017-10-06,-0.0010742150246923344,0.0022186202461754
2017-10-10,0.0005137285234269906,0.006118305965488186
2017-10-11,0.0018018446358107835,0.0036362138919293495
2017-10-12,-0.001688154144329805,-0.0005910415167625588
2017-10-13,0.0008777258062376878,-0.00025341048410304864
2017-10-16,0.0017492339334793062,-0.0022835887624855973
2017-10-17,0.000672268932882235,-0.0047530220188122686
2017-10-18,0.000742097670671056,0.0017850317120228457
2017-10-19,0.00032790981212586,0.005673894207102796
2017-10-20,0.005103849469401585,-0.006098612837398915
2017-10-23,-0.003980402867081287,-0.0006799252344211873
2017-10-24,0.0016166388736675908,0.0003400204045001726
2017-10-25,-0.004673963111462271,0.0030549921927125515
2017-10-26,0.0012701392021270566,-0.008680166831266524
2017-10-27,0.00804054535381592,-0.010309369658861213
2017-10-30,-0.0031975812572382673,0.003964497134309712
2017-10-31,0.0009440395099815039,0.0018905221751712282
2017-11-01,0.0015908062532808776,-0.0025788718839894424
2017-11-02,0.00018995156292258536,0.0046371916501438395
2017-11-03,0.0030922932168462635,-0.004809353138044264
2017-11-06,0.001270523074112308,-0.001378359970121382
2017-11-07,-0.00018912456610798272,-0.001984726888727552
2017-11-08,0.001442617636431107,0.0012085636830165693
2017-11-09,-0.0037690718494426323,0.004905556547722212
2017-11-13,8.51152732133765e-05,0.0006865774385735515
2017-11-14,-0.0023122919993494805,0.009222951798844812
2017-11-15,-0.005540998994613265,0.0025469068865639575
2017-11-16,0.00816274002244117,-0.0018670972070859815
2017-11-17,-0.002629496392601535,0.0022909517465557624
2017-11-20,0.0012749493588078771,-0.004927792469707413
2017-11-21,0.006519786005639133,0.0
2017-11-22,-0.0007505615129562197,0.004079903661915626
2017-11-24,0.0020540443802283723,0.012392150151414524
2017-11-27,-0.00038433157526338035,-0.0020967005626411736
2017-11-28,0.009800287295721388,-0.0027743933050955153
2017-11-29,-0.0003693050444495722,-0.0016852043084925347
2017-11-30,0.00815758318578807,0.0033675734805380087
2017-12-01,-0.002026542339749596,0.0010080646014948202
2017-12-04,-0.001052699437952113,-0.005219306401711115
2017-12-05,-0.0037464387216745616,-0.002366064987545613
2017-12-06,-0.00011409360251520882,-0.0027109471025037767
2017-12-07,0.0029280818451754833,0.00016964967383122242
2017-12-08,0.005491194628844653,-0.0024627416803802097
2017-12-11,0.0031968457929972233,0.003480035766077588
2017-12-12,0.0015476797289272538,-0.006545694302633768
2017-12-13,-0.0004730653218714308,0.003150681705421084
2017-12-14,-0.004079134739528824,0.0013593884846148214
2017-12-15,0.008934295194916394,0.0
2017-12-18,0.0053485331483242,0.0022050725583139755
2017-12-19,-0.003235519788593535,0.0015237453214847379
2017-12-20,-0.000828246999249518,0.0049782830739725946
2017-12-21,0.001983661548850703,-0.0007577990511256181
2017-12-22,-0.0004582789284942958,-0.0027835199955255647
2017-12-26,-0.0010589429458703716,0.0023622722535030388
2017-12-27,0.0007905846262701684,0.0029450145396581243
2017-12-28,0.0018323481522244368,0.004192175167801262
2017-12-29,-0.005196657936668189,0.005839676226508663
2018-01-02,0.008269096661866973,0.002326355319693785
2018-01-03,0.006378433382130943,-0.001661129950076487
2018-01-04,0.004020568037294825,0.0028222812790126696
2018-01-05,0.007009177903581761,-0.0020744313127108098
2018-01-08,0.0016609423836402202,-0.005497265218182805
2018-01-09,0.0013020551030292105,-0.004268681936971802
2018-01-10,-0.001112824506788398,0.0030150776609779734
2018-01-11,0.007008997490407507,0.0064185607763227286
2018-01-12,0.006726951075669084,0.007862651720923465
2018-01-16,-0.003530688627795424,0.009354298127207138
2018-01-17,0.00937095716052361,-0.0012258408759330828
2018-01-18,-0.0016176870607860264,0.0007356848331159394
2018-01-19,0.004375641082824612,0.0
2018-01-22,0.008034392098314767,-0.0006539153412677117
2018-01-23,0.002172035902672236,0.0038356434996217616
2018-01-24,-0.0005601875894072049,0.00916210244234818
2018-01-25,0.0006024531651585847,0.00787848757207981
2018-01-26,0.011771597314994501,-0.005299089076019648
2018-01-29,-0.006754705760662041,-0.005651100854690837
2018-01-30,-0.010958608318405548,0.003071702358630844
2018-01-31,0.0004888208887610065,0.00306229588974979
2018-02-01,-0.0006482706810167338,0.004335614981050417
2018-02-02,-0.021436645011316622,-0.002888320364825177
2018-02-05,-0.04184256124518214,-0.00225225320432502
2018-02-06,0.017290591086863923,-0.0029839935041465902
2018-02-07,-0.0050141453066676256,-0.008109686810307434
2018-02-08,-0.038259085020510716,-0.003507487587898216
2018-02-09,0.0148256265596341,-0.0009810334338151675
2018-02-12,0.013818684318076369,0.0033478984440813305
2018-02-13,0.002609543983683735,0.007795410974175124
2018-02-14,0.013313461230303598,0.00266569890071185
2018-02-15,0.011996836229864197,0.0069137665863494395
2018-02-16,0.0003733924947562478,-0.0032097604190232045
2018-02-20,-0.005858531424820395,-0.007583739452915243
2018-02-21,-0.005511689809002755,-0.00275728015089431
2018-02-22,0.0009731208529212048,0.000974026051032841
