DATE,port_log
2016-09-21,0.006264065317059959
2016-09-22,0.00617363541390472
2016-09-23,-0.0036657677964426396
2016-09-26,-0.00350332000693332
2016-09-27,0.0016475357841499397
2016-09-28,0.00288388229776266
2016-09-29,-0.0040506616728149805
2016-09-30,0.0045482933201406
2016-10-03,-0.0029574571907998604
2016-10-04,-0.0029093814155953398
2016-10-05,0.0020012697803401596
2016-10-06,-0.0010710814298247402
2016-10-07,-0.0020269681842341003
2016-10-11,-0.008142208941487681
2016-10-12,-0.0010518752799440999
2016-10-13,-0.00099180908801386
2016-10-14,-0.0018042939447933401
2016-10-17,-0.0012797495764593396
2016-10-18,0.0035757701902147995
2016-10-19,0.000184587209618
2016-10-20,-0.0019949669790672
2016-10-21,-0.0025458587657915042
2016-10-24,0.00365215725866172
2016-10-25,-0.0022094594457978
2016-10-26,-9.129582683459984e-05
2016-10-27,-0.00223471108347474
2016-10-28,-0.0007688458647842199
2016-10-31,0.0009496508888221201
2016-11-01,-0.0011774558046062796
2016-11-02,-0.0011484530949381197
2016-11-03,-0.00356029335835684
2016-11-04,-2.820125943261986e-05
2016-11-07,0.01019155554201888
2016-11-08,0.0021139360377710396
2016-11-09,0.0036259549051039803
2016-11-10,-0.00139550042409858
2016-11-14,-0.006796286882856581
2016-11-15,0.00458368236566344
2016-11-16,-0.00195829188610832
2016-11-17,0.0011883671755144399
2016-11-18,-0.00354137688843044
2016-11-21,0.00434698947683512
2016-11-22,0.00208974474955312
2016-11-23,-0.0017063474450363402
2016-11-25,0.0036675782990818603
2016-11-28,-0.0038789625405190598
2016-11-29,0.00268727531541566
2016-11-30,-0.00340518039534604
2016-12-01,-1.0222095120199746e-06
2016-12-02,0.0014400702297829803
2016-12-05,0.005614595444867721
2016-12-06,0.0018191647450720196
2016-12-07,0.009373743055485561
2016-12-08,-0.003681728812433921
2016-12-09,0.00037790787375797984
2016-12-12,0.0017761541664879006
2016-12-13,0.00500331524890752
2016-12-14,-0.00410112675771394
2016-12-15,-0.008364194429799921
2016-12-16,0.0020594596384085
2016-12-19,0.0007245838298954399
2016-12-20,0.00010501433926853997
2016-12-21,-0.00013102571795145968
2016-12-22,-8.420248487055995e-05
2016-12-23,0.0006357117591057201
2016-12-27,0.0016919329714888199
2016-12-28,-0.0076828672527668
2016-12-29,0.0035413599465597
2016-12-30,-0.0002789666444951997
2017-01-03,-0.00011847175143522067
2017-01-04,0.00572113549511488
2017-01-05,0.00416877040855322
2017-01-06,0.00066966833798508
2017-01-09,-0.00152732067232996
2017-01-10,-0.00015131454691512
2017-01-11,-0.00100006082486312
2017-01-12,0.0049480146562278
2017-01-13,-0.0004316672588891
2017-01-17,0.0008435025001603405
2017-01-18,0.0005708159851320799
2017-01-19,-0.00412147123940172
2017-01-23,0.00451805674283796
2017-01-24,0.00426090855924314
2017-01-25,0.004573080151397359
2017-01-26,-0.0031686702584638403
2017-01-27,0.00022895765750967996
2017-01-30,-0.003953498901239859
2017-01-31,0.00367534732775738
2017-02-01,-0.00115729474322644
2017-02-02,0.0019747305936815003
2017-02-03,0.003972670899392019
2017-02-06,-0.00353794223066458
2017-02-07,-0.00139513259191406
2017-02-08,0.00108885040733892
2017-02-09,0.0015694506339921598
2017-02-10,0.00183547257349248
2017-02-13,0.0013701405641513601
2017-02-14,0.0014175172255161403
2017-02-15,0.00374359719094326
2017-02-16,0.0018523031459821001
2017-02-17,-0.0007235091962796202
2017-02-21,0.0012366204103221794
2017-02-22,-0.00049810311637898
2017-02-23,0.0014244187230143801
2017-02-24,0.00066856393387508
2017-02-27,0.00227056795800234
2017-02-28,-0.0017749638295677201
2017-03-01,0.006109237273100719
2017-03-02,-0.00542397710090398
2017-03-03,0.00174528624433264
2017-03-06,-0.0006827757461375396
2017-03-07,-0.00190170510819756
2017-03-08,-0.0026973131080126
2017-03-09,0.00195607633279976
2017-03-10,0.00500700494260458
2017-03-13,0.00033245214172322
2017-03-14,-0.0029691511965806395
2017-03-15,0.004439870236355739
2017-03-16,0.00306667496153944
2017-03-17,-0.0006401612913308
2017-03-20,-0.00076054748045388
2017-03-21,-0.00541382785411992
2017-03-22,0.0007626801745081199
2017-03-23,-0.00111827326605482
2017-03-24,0.00019731569199950012
2017-03-27,0.0021913129849723003
2017-03-28,0.0032309291216706393
2017-03-29,-0.00290337366451532
2017-03-30,0.0006412267834818399
2017-03-31,-0.00240009105783364
2017-04-03,-0.0025971320040448003
2017-04-04,0.0006733912747495
2017-04-05,-0.00194827594257546
2017-04-06,0.00078120480762126
2017-04-07,-0.0018130908855927802
2017-04-10,3.553507742708e-05
2017-04-11,-0.00055937253890648
2017-04-12,-0.00237327169785736
2017-04-13,-0.0033872197006801193
2017-04-17,0.0062731548943641595
2017-04-18,-2.217890971097959e-05
2017-04-19,-0.000993329718404626
2017-04-20,0.00641804005549026
2017-04-21,-0.0042105064410917995
2017-04-24,0.01211445642123392
2017-04-25,0.00713161769395082
2017-04-26,-0.00282206308900956
2017-04-27,3.720061021172e-05
2017-04-28,-9.211457102619933e-06
2017-05-01,0.0016620962633342
2017-05-02,0.000639724879095
2017-05-03,-0.00039682360966561994
2017-05-04,0.0020670430105258204
2017-05-05,0.00350453339017076
2017-05-08,-0.0024588007537203345
2017-05-09,-0.00256016482364894
2017-05-10,0.00060441739186096
2017-05-11,-0.0014462860172299399
2017-05-12,0.0012045163770472403
2017-05-15,0.0047946787131122205
2017-05-16,0.0029617734260343207
2017-05-17,-0.00877367153181088
2017-05-18,0.0020643082748769
2017-05-19,0.006197362229391599
2017-05-22,0.004729062929593
2017-05-23,-0.00025335178356390015
2017-05-24,0.0006692073742372201
2017-05-25,0.00419541967015284
2017-05-26,-0.0015289061255603401
2017-05-30,-0.00025790961871843994
2017-05-31,0.0016151777040062602
2017-06-01,0.0037415904147734794
2017-06-02,0.00421305456205294
2017-06-05,-0.0014415312809436401
2017-06-06,-0.00110125571405286
2017-06-07,-0.00012630942926736006
2017-06-08,-0.0005167045298983201
2017-06-09,-0.0014621804443920201
2017-06-12,-8.738010861863987e-05
2017-06-13,0.0023435899934926203
2017-06-14,0.0023571801710464404
2017-06-15,-0.00580383516304618
2017-06-16,0.00167380051656618
2017-06-19,0.0037707499891327795
2017-06-20,-0.0053239212665024595
2017-06-21,0.00033291691141966
2017-06-22,-9.406049872289998e-05
2017-06-23,0.0026543919313603602
2017-06-26,0.00018944636303507999
2017-06-27,-0.0011648444410785998
2017-06-28,0.00752078163941692
2017-06-29,-0.0032160363086940797
2017-06-30,0.00060388350914988
2017-07-03,-0.00016047608434931995
2017-07-05,-0.00022104012744692013
2017-07-06,-0.00308017665878806
2017-07-07,0.0033736040627458793
2017-07-10,0.0005564016464313
2017-07-11,0.0007218080849179999
2017-07-12,0.00370196767414946
2017-07-13,0.00021123735973419997
2017-07-14,0.00514465917455204
2017-07-17,0.0005964999948942628
2017-07-18,0.00410728062149786
2017-07-19,0.0011366755463096596
2017-07-20,0.003916154701361501
2017-07-21,0.0005005858784773001
2017-07-24,-0.00108495922266964
2017-07-25,0.00223207956321872
2017-07-26,-0.00065493213945042
2017-07-27,0.00024060011220308005
2017-07-28,0.00254376367395744
2017-07-31,0.00200572102490754
2017-08-01,0.0005533745509271798
2017-08-02,0.00239189352270774
2017-08-03,-0.0006713444599484801
2017-08-04,-0.0031327297037884003
2017-08-07,0.002142929642026
2017-08-08,-0.00362803046500726
2017-08-09,0.0005997676427331601
2017-08-10,-0.00864598468496406
2017-08-11,0.0028020107747768
2017-08-14,0.005148620476660121
2017-08-15,-0.0019999023916283803
2017-08-16,-0.00027487130813624004
2017-08-17,-0.008208053129985361
2017-08-18,-0.0006934528657244201
2017-08-21,0.0029380707720468406
2017-08-22,0.0041705345829361395
2017-08-23,-0.0007177442412191197
2017-08-24,-0.001279847247982422
2017-08-25,0.0034696086841934206
2017-08-28,0.00361337802761018
2017-08-29,0.00223894618684146
2017-08-30,-0.0005105217670453204
2017-08-31,0.0023145827900653195
2017-09-01,0.0006498626130649601
2017-09-05,-0.0034379298189686396
2017-09-06,0.00294751574429804
2017-09-07,0.0027296874857968
2017-09-08,-0.00046184453990359995
2017-09-11,0.0039024016935530195
2017-09-12,0.00214872434125808
2017-09-13,-0.0018923732751718
2017-09-14,-0.0010644270700067198
2017-09-15,0.00355647780600574
2017-09-18,0.00016986709279476003
2017-09-19,0.00207060040322816
2017-09-20,0.00098101759955308
2017-09-21,-0.0035677553043899
2017-09-22,0.00115797268643538
2017-09-25,-0.0052640371949206006
2017-09-26,-0.0026658635029150842
2017-09-27,0.0015957286011735196
2017-09-28,0.00170859897780624
2017-09-29,0.0034737694560497204
2017-10-02,1.0708337587039818e-05
2017-10-03,0.00177043070994066
2017-10-04,0.0007816020514319259
2017-10-05,0.0015375593977877593
2017-10-06,0.00024291908365478012
2017-10-10,0.00275555950025138
2017-10-11,0.00253559233825814
2017-10-12,-0.0012493090933028798
2017-10-13,0.00042527129010136
2017-10-16,0.00013610485509337974
2017-10-17,-0.00149784744779556
2017-10-18,0.00115927128721172
2017-10-19,0.0024663035701165603
2017-10-20,0.0006228645466813398
2017-10-23,-0.00266021181401716
2017-10-24,0.00110599148600054
2017-10-25,-0.0015823809897923201
2017-10-26,-0.0027099832112304
2017-10-27,0.0007005793487450595
2017-10-30,-0.00033274990061903987
2017-10-31,0.00132263257605738
2017-11-01,-7.706500162728009e-05
2017-11-02,0.00196884759781102
2017-11-03,-6.836532510995992e-05
2017-11-06,0.00021096985641885996
2017-11-07,-0.00090736549515574
2017-11-08,0.0013489960550652602
2017-11-09,-0.0002992204905766802
2017-11-13,0.0003257001393574259
2017-11-14,0.0023018055199282798
2017-11-15,-0.0023058366421423596
2017-11-16,0.0041508051306303
2017-11-17,-0.0006613171369386201
2017-11-20,-0.0012061473725982802
2017-11-21,0.0039118716033834594
2017-11-22,0.0011816245569925199
2017-11-24,0.00618928668870278
2017-11-27,-0.00106927917021442
2017-11-28,0.00477041505539458
2017-11-29,-0.0008956647500667001
2017-11-30,0.006241579303688001
2017-12-01,-0.0008126995632517798
2017-12-04,-0.0027193422234557
2017-12-05,-0.00319428922802294
2017-12-06,-0.0011528350025106
2017-12-07,0.00182470897663772
2017-12-08,0.0023096201051546797
2017-12-11,0.0033101217822293196
2017-12-12,-0.0016896698836971601
2017-12-13,0.0009764334890455602
2017-12-14,-0.0019037254498713598
2017-12-15,0.00536057711694978
2017-12-18,0.00409114891232008
2017-12-19,-0.0013318137445622199
2017-12-20,0.0014943650300393
2017-12-21,0.00088707730886018
2017-12-22,-0.00138837535530672
2017-12-26,0.0003095431338790202
2017-12-27,0.0016523565916253
2017-12-28,0.00277627895845512
2017-12-29,-0.0007821242713974201
2018-01-02,0.0058920001249976196
2018-01-03,0.0031626080492479797
2018-01-04,0.0035412533339819197
2018-01-05,0.0033757342170646996
2018-01-08,-0.0012023406570890003
2018-01-09,-0.0009262397129712001
2018-01-10,0.0005383363603181802
2018-01-11,0.00677282280477358
2018-01-12,0.00718123133377076
2018-01-16,0.0016233060742055997
2018-01-17,0.00513223794594096
2018-01-18,-0.0006763383032252399
2018-01-19,0.00262538464969476
2018-01-22,0.004559069122481739
2018-01-23,0.0028374789414519997
2018-01-24,0.00332872842329492
2018-01-25,0.0035128669279270203
2018-01-26,0.004943322758588858
2018-01-29,-0.00631326379827352
2018-01-30,-0.00534648404759098
2018-01-31,0.00151821088915648
2018-02-01,0.0013452835838101403
2018-02-02,-0.01401731515272
2018-02-05,-0.026006438028839257
2018-02-06,0.00918075725045974
2018-02-07,-0.0062523619081235205
2018-02-08,-0.0243584460474657
2018-02-09,0.00850296256225442
2018-02-12,0.009630369968478299
2018-02-13,0.00468389077988026
2018-02-14,0.00905435629846682
2018-02-15,0.00996360837245822
2018-02-16,-0.0010598686707555603
2018-02-20,-0.00654861463605826
2018-02-21,-0.00440992594575934
2018-02-22,0.00097348293216584
2018-02-23,0.0086310656118415
2018-02-26,0.0069479962383409595
2018-02-27,-0.00953154492476518
2018-02-28,-0.0076108503371883
2018-03-01,-0.00788459150821902
2018-03-02,0.006231357214302301
2018-03-05,0.007102379761836539
2018-03-06,0.00432923177887942
2018-03-07,-0.00087074450788494
2018-03-08,-1.516645962940013e-05
2018-03-09,0.010727317328315
2018-03-12,-0.00102456600464624
2018-03-13,-0.0012409299451472998
2018-03-14,-0.00460773213668978
2018-03-15,-0.00179821420146756
2018-03-16,-0.0003120666681805399
2018-03-19,-0.00699068965029978
2018-03-20,-0.0009977614985523001
2018-03-21,-0.00120521658784294
2018-03-22,-0.013923856431941578
2018-03-23,-0.01109249521577946
2018-03-26,0.01865766978017466
2018-03-27,-0.011422182517769199
2018-03-28,-0.00365875153129416
2018-03-29,0.006452759365331138
2018-04-02,-0.01384721706228358
2018-04-03,0.006641687500105619
2018-04-04,0.0079101239024586
2018-04-05,0.002080941916373
2018-04-06,-0.011861911974086741
2018-04-09,0.00349491206703798
2018-04-10,0.010537101825898218
2018-04-11,-0.0018358172693726002
2018-04-12,0.002857584615544579
2018-04-13,-0.0016695633298992399
2018-04-16,0.00649795207304854
2018-04-17,0.00545686390248442
2018-04-18,0.00163107000847202
2018-04-19,-0.004869726938975201
2018-04-20,-0.00689872464813396
2018-04-23,-0.0021215780452581625
2018-04-24,-0.0077552318949262195
2018-04-25,-0.00047225448445980026
2018-04-26,0.00408736183433408
2018-04-27,0.0005026637818668399
2018-04-30,-0.0060575506583817
2018-05-01,-0.0009316109037473799
2018-05-02,-0.0054072333229053405
2018-05-03,-0.0012869045445301997
2018-05-04,0.00683508905639074
2018-05-07,0.0014344943563644398
2018-05-08,-0.0023115846988581803
2018-05-09,0.0054102893426313204
2018-05-10,0.00707843236631638
2018-05-11,0.0028688041598616
2018-05-14,0.00136575510912224
2018-05-15,-0.0078778248884678
2018-05-16,-0.0001392142714962603
2018-05-17,-0.00017454175098491998
2018-05-18,-0.00236197279374782
2018-05-21,0.0041778914642025995
2018-05-22,-0.0013748655349426998
2018-05-23,-0.0011211113839287206
2018-05-24,1.4462804618500108e-05
2018-05-25,-0.00357032859265984
2018-05-29,-0.01094159625351938
2018-05-30,0.0114636118055632
2018-05-31,-0.003936293714007499
2018-06-01,0.00678282284457058
2018-06-04,0.0032635753380746797
2018-06-05,-0.00040021401377388
2018-06-06,0.008734759226157119
2018-06-07,0.0008259400282703401
2018-06-08,0.00044818178243607966
2018-06-11,0.00162498234500452
2018-06-12,0.0007060300669422201
2018-06-13,-0.0026919688823385203
2018-06-14,-0.0036432563814862004
2018-06-15,-0.0012299102860307
2018-06-18,-0.0016215546056615197
2018-06-19,-0.00341966367750914
2018-06-20,0.00154435191970324
2018-06-21,-0.0035434673778003394
2018-06-22,0.00214929697414064
2018-06-25,-0.00609670510992556
2018-06-26,0.0006708580089782
2018-06-27,-0.00817680229122366
2018-06-28,0.00348860458212996
2018-06-29,0.0037224271254684203
2018-07-02,-0.00067050057198476
2018-07-03,-0.00129026315236138
2018-07-05,0.0066577804474279596
2018-07-06,0.00646693663785154
2018-07-09,0.00547501806357106
2018-07-10,0.0015349831886603198
2018-07-11,-0.004476368008407479
2018-07-12,0.00420156247482216
2018-07-13,-0.00020901221522776005
2018-07-16,0.0008543619412110401
2018-07-17,0.0008050685844768401
2018-07-18,0.00064278592935028
2018-07-19,-0.0037872838787078797
2018-07-20,0.00299964354600758
2018-07-23,0.0008967977254982399
2018-07-24,0.0022459747955307797
2018-07-25,0.00519651008315806
2018-07-26,-0.00261076539694888
2018-07-27,-0.0037444428470880197
2018-07-30,-0.0014777038655412397
2018-07-31,0.0025138788149613595
2018-08-01,-0.0019937114431181602
2018-08-02,0.00109280600882044
2018-08-03,0.00226299151756324
2018-08-06,0.00097938284767968
2018-08-07,0.0028319586689694197
2018-08-08,-0.00012295844141409494
2018-08-09,-0.00197081937215386
2018-08-10,-0.010101228127927561
2018-08-13,-0.00251368810841858
2018-08-14,0.0022387233830231195
2018-08-15,-0.005248863871487619
2018-08-16,0.0067048010344763
2018-08-17,0.0027625739024083797
2018-08-20,0.0024354026647656598
2018-08-21,0.0045830782935116195
2018-08-22,0.00187094905469914
2018-08-23,-0.0019826996780098003
2018-08-24,0.005708525748816621
2018-08-27,0.0063356752448138
2018-08-28,0.0016660716422032802
2018-08-29,0.0026937750494355596
2018-08-30,-0.00448030880768538
2018-08-31,-0.00164037213690244
2018-09-04,-0.0020295856515633
2018-09-05,0.00017893264156996027
2018-09-06,-0.00205771457922242
2018-09-07,-0.00312286993642964
2018-09-10,0.00224221874254214
2018-09-11,0.00179134475280738
2018-09-12,0.00141997266632898
2018-09-13,0.00474054596934054
2018-09-14,-0.00038344067951422004
2018-09-17,-0.00228877114724168
2018-09-18,0.0034180934401232405
2018-09-19,0.00047775333256556
2018-09-20,0.00670059998898076
2018-09-21,-0.00039148055241828
2018-09-24,-0.00095631259345342
2018-09-25,-0.00088549819874782
2018-09-26,-0.00238482621842844
2018-09-27,-0.0013492857845024602
2018-09-28,-0.00165275512314164
2018-10-01,0.00028321841652455965
2018-10-02,-0.00048017051244072
2018-10-03,-0.0007861657353991
2018-10-04,-0.00551229873999742
2018-10-05,-0.0035345857110317598
2018-10-09,-0.0017846034382884
2018-10-10,-0.01799967211630802
2018-10-11,-0.01164163518009094
2018-10-12,0.00825621587729962
2018-10-15,-0.0023441758627969797
2018-10-16,0.012726219931479349
2018-10-17,-0.00198450753980016
2018-10-18,-0.010295549434748679
2018-10-19,0.00044392755892966014
2018-10-22,-0.0041866410474177
2018-10-23,-0.0028630400604267798
2018-10-24,-0.02199386464395394
2018-10-25,0.01054506632455678
2018-10-26,-0.00999540621068288
2018-10-29,-0.0038784949829441195
2018-10-30,0.00841309460655358
2018-10-31,0.005347750393730899
2018-11-01,0.00855420536929956
2018-11-02,-0.00443432000894668
2018-11-05,0.00391291018211626
2018-11-06,0.00437530903486958
2018-11-07,0.01423626504669618
2018-11-08,-0.0030111079066862598
2018-11-09,-0.00874622047798744
2018-11-13,-0.01413766743789728
2018-11-14,-0.0037081878677442596
2018-11-15,0.006746950965386999
2018-11-16,0.00407825205296892
2018-11-19,-0.00845938264555212
2018-11-20,-0.01298736622713496
2018-11-21,0.00189341738714798
2018-11-23,-0.0060933005585965
2018-11-26,0.00938897798811252
2018-11-27,8.394030597760112e-06
2018-11-28,0.01380565473299652
2018-11-29,0.0020679911408412405
2018-11-30,0.0028124806005414404
2018-12-03,0.0076932322072257395
2018-12-04,-0.02012777327697462
2018-12-06,0.00010716340017338029
2018-12-07,-0.013595538513340439
2018-12-10,0.00028303173451467976
2018-12-11,-0.00211845668536534
2018-12-12,0.00493633668696376
2018-12-13,-0.00026080863051731996
2018-12-14,-0.013610553545214921
2018-12-17,-0.0112172142480779
2018-12-18,0.0009327862157546212
2018-12-19,-0.0072729443676339605
2018-12-20,-0.00918862788790012
2018-12-21,-0.01353298519936026
2018-12-26,0.01276043786804116
2018-12-27,0.005255934546726599
2018-12-28,0.0004096168665179
2018-12-31,0.005458212512176259
2019-01-02,-0.0027110943156333804
2019-01-03,-0.0135644304200682
2019-01-04,0.0206414396389744
2019-01-07,0.0062197391593304605
2019-01-08,0.004951169964216259
2019-01-09,0.005240288196269521
2019-01-10,0.00246191556534226
2019-01-11,-0.0014097824466471802
2019-01-15,0.0001927558432970396
2019-01-16,0.00189310474458128
2019-01-17,0.0037655364553349597
2019-01-18,0.007014117030640119
2019-01-22,-0.008660701772346359
2019-01-23,0.0024104412839076397
2019-01-24,-0.0015703775140557
2019-01-25,0.0080635227340147
2019-01-28,-0.0036411080937241193
2019-01-29,-0.0013642585571452598
2019-01-30,0.00904761578548318
2019-01-31,0.00639556111660372
2019-02-01,0.00123677600786516
2019-02-04,0.0027950250865920604
2019-02-05,0.00169781366415496
2019-02-06,-0.00224902534153078
2019-02-07,-0.00644995706795578
2019-02-08,-0.0006877101552304002
2019-02-11,-0.0013090114716320402
2019-02-12,0.00906568689836948
2019-02-13,0.0008206727461474799
2019-02-14,-0.0017348559415232999
2019-02-15,0.0059244001704342394
2019-02-19,0.00302286657327962
2019-02-21,-0.0007013024319562401
2019-02-22,0.00397546813879424
2019-02-25,0.0008444102898289201
2019-02-26,0.0005467544804428401
2019-02-27,-0.00046721070253922
2019-02-28,-0.00138123019024298
2019-03-01,0.004017533062621859
2019-03-04,-0.00402422400836812
2019-03-05,-0.00166919499494442
2019-03-06,-0.00321995577280198
2019-03-07,-0.0086585723627984
2019-03-08,-0.00024732232544643967
2019-03-11,0.00813044726555106
2019-03-12,0.0035470084573939998
2019-03-13,0.00535963567869364
2019-03-14,-0.00073331000068308
2019-03-15,0.0037612405481162203
2019-03-18,0.00260776447476148
2019-03-19,0.00023904940979460002
2019-03-20,-0.0015577270337505
2019-03-21,0.00679342886834448
2019-03-22,-0.014285273449024942
2019-03-25,0.0009826776718844803
2019-03-26,0.0027370146450387996
2019-03-27,-0.00385836631300254
2019-03-28,0.0016517826162696998
2019-03-29,0.00374213151446822
2019-04-01,0.00625954033380462
2019-04-02,-0.0008468331589645411
2019-04-03,0.00328516907247262
2019-04-04,0.00032330742325208
2019-04-05,0.002811071963446353
2019-04-08,0.0022296378456543196
2019-04-09,-0.0030836922146373997
2019-04-10,0.0016572666237126199
2019-04-11,-0.00011919436723294132
2019-04-12,0.0054415467920817
2019-04-15,-0.00037777461728747997
2019-04-16,-8.389122184557999e-05
2019-04-17,-0.001224162696933
2019-04-18,-0.0010410661632333802
2019-04-22,0.00121138701076634
2019-04-23,0.00367935161589844
2019-04-24,-0.00206634798899444
2019-04-25,-0.00208421017054682
2019-04-26,0.00330699547883192
2019-04-29,0.00107264678127164
2019-04-30,0.0018224141363233802
2019-05-01,-0.0029144676535378996
2019-05-02,-0.0034870845654644197
2019-05-03,0.00582682674806562
2019-05-06,-0.0022954682485277797
2019-05-07,-0.01066903877811238
2019-05-08,3.6712522143820094e-05
2019-05-09,-0.00103108561061394
2019-05-10,0.00269091064588204
2019-05-13,-0.01497631130234834
2019-05-14,0.0038991304391673793
2019-05-15,0.0035288765984120836
2019-05-16,0.004241452514347419
2019-05-17,-0.00394229977561186
2019-05-20,-0.00392007803487298
2019-05-21,0.0046459893650652
2019-05-22,-0.00176872088263928
2019-05-23,-0.00661813783873476
